Invoice_No,Payment_Value,Payment_Date,DSO_Days
INV004919,465231.66,2026-07-16,30
INV004920,528710.56,2026-07-09,15
INV004921,1000847.14,2026-06-24,0
INV004922,610002.52,2026-06-06,0
INV004923,348215.21,2026-06-19,0
INV004924,1083015.6,2026-06-11,0
INV004925,444533.77,2026-07-04,15
INV004926,1303607.94,2026-06-15,0
INV004927,795318.74,2026-07-22,30
INV004928,1109780.09,2026-06-19,0
INV004929,647935.94,2026-06-26,0
INV004930,649281.64,2026-07-04,30
INV004931,285411.3,2026-06-09,0
INV004932,764831.82,2026-06-22,15
INV004933,233042.8,2026-06-11,0
INV004934,672613.23,2026-07-11,15
INV004935,673797.41,2026-06-18,0
INV004936,901340.0,2026-06-03,0
INV004937,128922.78,2026-06-07,0
INV004938,285339.05,2026-06-23,0
INV004939,305491.31,2026-06-08,0
INV004940,198920.43,2026-07-19,30
INV004941,306129.3,2026-07-17,45
INV004942,350679.26,2026-06-02,0
INV004943,327928.42,2026-07-09,30
INV004944,601313.65,2026-06-21,0
INV004945,672537.09,2026-06-14,0
INV004946,922084.73,2026-06-16,0
INV004947,859048.98,2026-07-07,30
INV004948,2147427.48,2026-06-17,0
INV004949,386916.49,2026-06-25,15
INV004950,613856.07,2026-06-05,0
INV004951,774071.72,2026-06-06,0
INV004952,133576.3,2026-06-02,0
INV004953,407259.65,2026-06-24,15
INV004954,485373.66,2026-06-18,0
INV004955,353835.02,2026-06-27,0
INV004956,689224.67,2026-06-01,0
INV004957,685138.68,2026-06-28,15
INV004958,293291.9,2026-06-23,15
INV004959,282011.07,2026-06-10,0
INV004960,224695.96,2026-06-13,0
INV004961,266175.5,2026-06-02,0
INV004962,295698.9,2026-06-06,0
INV004963,153308.01,2026-06-23,0
INV004964,335334.29,2026-06-25,15
INV004965,112303.82,2026-06-21,0
INV004966,419675.9,2026-06-08,0
INV004967,288832.26,2026-06-30,15
INV004968,371113.9,2026-06-06,0
INV004969,1054271.8,2026-08-02,60
INV004970,1115717.37,2026-06-12,0
INV004971,317431.43,2026-06-14,0
INV004972,1998308.48,2026-06-11,0
INV004973,970873.3,2026-06-25,0
INV004974,833245.23,2026-06-20,15
INV004975,1023305.37,2026-06-12,0
INV004976,313423.31,2026-06-19,0
INV004977,655738.9,2026-06-11,0
INV004978,801364.82,2026-07-24,30
INV004979,349451.73,2026-07-24,30
INV004980,636465.64,2026-07-01,30
INV004981,515696.81,2026-06-11,0
INV004982,659487.05,2026-06-09,0
INV004983,328207.83,2026-06-25,0
INV004984,607571.79,2026-06-25,0
INV004985,178035.67,2026-06-05,0
INV004986,370476.58,2026-07-01,15
INV004987,510106.5,2026-06-22,0
INV004988,663681.33,2026-06-21,0
INV004989,657780.98,2026-06-04,0
INV004990,437905.68,2026-06-04,0
INV004991,614892.86,2026-07-26,30
INV004992,113400.22,2026-06-14,0
INV004993,1122387.08,2026-06-04,0
INV004994,1084417.74,2026-06-15,0
INV004995,875697.55,2026-06-04,0
INV004996,671494.39,2026-07-24,45
INV004997,896231.04,2026-06-21,0
INV004998,616830.32,2026-06-27,0
INV004999,548261.28,2026-08-06,45
INV005000,1036792.7,2026-06-26,0
INV005001,1031691.39,2026-06-12,0
INV005002,887036.28,2026-06-13,0
INV005003,507945.99,2026-06-21,0
INV005004,792993.84,2026-06-09,0
INV005005,687479.45,2026-06-26,0
INV005006,155516.83,2026-06-25,0
INV005007,659285.7,2026-06-23,0
INV005008,898560.12,2026-06-02,0
INV005009,230829.12,2026-06-13,0
INV005010,749707.95,2026-06-20,0
INV005011,642421.81,2026-06-17,0
INV005012,623681.34,2026-06-02,0
INV005013,831062.2,2026-06-24,0
INV005014,533619.19,2026-06-15,0
INV005015,912135.79,2026-06-20,15
INV005016,721668.74,2026-06-26,0
INV005017,557716.59,2026-07-09,30
INV005018,427852.54,2026-06-23,0
INV005019,524905.1,2026-06-26,15
INV005020,205313.55,2026-06-04,0
INV005021,131560.58,2026-07-05,15
INV005022,902902.01,2026-06-03,0
INV005023,1819125.6,2026-06-17,0
INV005024,1927761.6,2026-06-04,0
INV005025,960167.75,2026-08-17,60
INV005026,1295343.66,2026-07-30,45
INV005027,760492.56,2026-06-01,0
INV005028,685383.01,2026-07-25,45
INV005029,1155542.49,2026-06-21,0
INV005030,357200.76,2026-06-25,0
INV005031,1440535.74,2026-06-26,15
INV005032,310732.9,2026-08-02,45
INV005033,50982.62,2026-07-22,30
INV005034,183781.36,2026-07-26,45
INV005035,107749.03,2026-08-10,45
INV005036,292514.38,2026-06-06,0
INV005037,885961.87,2026-06-03,0
INV005038,623287.64,2026-06-04,0
INV005039,1087017.11,2026-06-13,0
INV005040,447429.44,2026-06-25,15
INV005041,1364941.54,2026-06-13,0
INV005042,728976.89,2026-06-21,0
INV005043,310109.57,2026-07-26,30
INV005044,1025437.27,2026-06-15,0
INV005045,830948.24,2026-08-09,60
INV005046,1304413.03,2026-06-19,0
INV005047,1491357.65,2026-06-16,0
INV005048,858742.74,2026-07-04,15
INV005049,1111698.93,2026-06-02,0
INV005050,468073.92,2026-06-28,15
INV005051,439899.49,2026-06-01,0
INV005052,181503.98,2026-06-22,0
INV005053,89643.28,2026-07-25,30
INV005054,358990.46,2026-06-05,0
INV005055,353067.61,2026-06-27,15
INV005056,411240.36,2026-06-08,0
INV005057,565980.76,2026-06-21,15
INV005058,77921.82,2026-07-03,15
INV005059,264612.15,2026-06-07,0
INV005060,1181369.14,2026-06-09,0
INV005061,798938.55,2026-07-12,15
INV005062,964043.09,2026-06-23,0
INV005063,2026434.45,2026-06-27,0
INV005064,2126157.35,2026-06-22,15
INV005065,2261781.06,2026-06-18,0
INV005066,642940.37,2026-06-02,0
INV005067,665502.99,2026-07-12,30
INV005068,1116565.61,2026-07-01,15
INV005069,1967561.41,2026-06-02,0
INV005070,1480062.17,2026-06-10,0
INV005071,2108373.82,2026-07-18,30
INV005072,483014.26,2026-06-20,0
INV005073,236315.85,2026-06-23,0
INV005074,709237.96,2026-06-22,0
INV005075,404680.73,2026-07-04,30
INV005076,297485.16,2026-06-23,0
INV005077,380627.57,2026-06-27,15
INV005078,421052.79,2026-08-10,45
INV005079,410930.8,2026-06-21,15
INV005080,563563.86,2026-08-10,45
INV005081,699813.12,2026-06-24,0
INV005082,475347.92,2026-06-08,0
INV005083,652577.49,2026-06-09,0
INV005084,386617.39,2026-06-20,15
INV005085,316147.54,2026-06-06,0
INV005086,105331.85,2026-06-12,0
INV005087,90822.39,2026-06-04,0
INV005088,256924.1,2026-06-14,0
INV005089,167721.94,2026-06-03,0
INV005090,239392.57,2026-06-19,0
INV005091,616293.25,2026-06-23,15
INV005092,974144.55,2026-06-27,0
INV005093,1328697.95,2026-06-08,0
INV005094,853424.73,2026-07-05,15
INV005095,312999.69,2026-06-12,0
INV005096,871935.38,2026-07-20,30
INV005097,1203729.8,2026-07-11,15
INV005098,920841.44,2026-07-04,15
INV005099,745616.1,2026-06-16,0
INV005100,352006.85,2026-06-26,0
INV005101,774880.41,2026-07-03,30
INV005102,434079.47,2026-06-25,0
INV005103,383314.77,2026-07-25,45
INV005104,328348.38,2026-08-03,60
INV005105,689404.79,2026-06-23,15
INV005106,443718.49,2026-06-26,0
INV005107,662447.12,2026-06-24,15
INV005108,269381.87,2026-07-02,15
INV005109,654985.1,2026-06-18,0
INV005110,939954.79,2026-06-16,0
INV005111,414845.38,2026-07-02,30
INV005112,429685.91,2026-07-09,15
INV005113,309102.26,2026-06-02,0
INV005114,373484.16,2026-06-09,0
INV005115,240493.89,2026-06-02,0
INV005116,190776.5,2026-06-20,0
INV005117,351194.72,2026-06-24,0
INV005118,246921.33,2026-06-07,0
INV005119,165641.8,2026-07-13,30
INV005120,321330.53,2026-06-15,0
INV005121,153218.07,2026-07-22,30
INV005122,79668.46,2026-08-17,60
INV005123,379158.2,2026-06-24,0
INV005124,59799.24,2026-06-18,0
INV005125,307907.18,2026-06-26,0
INV005126,523784.88,2026-06-17,0
INV005127,821779.1,2026-06-23,0
INV005128,133954.54,2026-06-30,15
INV005129,281400.79,2026-06-24,0
INV005130,370146.47,2026-06-07,0
INV005131,170681.37,2026-08-13,30
INV005132,232946.22,2026-07-21,0
INV005133,282989.79,2026-07-28,15
INV005134,109792.94,2026-08-05,30
INV005135,319814.57,2026-07-27,0
INV005136,199293.54,2026-07-21,0
INV005137,337883.18,2026-08-13,30
INV005138,53606.2,2026-08-15,30
INV005139,115429.02,2026-07-27,0
INV005140,256385.28,2026-07-11,0
INV005141,1698255.92,2026-07-30,15
INV005142,1131499.78,2026-08-01,30
INV005143,404260.44,2026-07-22,0
INV005144,631444.68,2026-07-02,0
INV005145,1380545.84,2026-07-19,0
INV005146,1020767.07,2026-07-01,0
INV005147,649329.02,2026-10-13,90
INV005148,479192.04,2026-08-24,30
INV005149,1306469.5,2026-07-14,0
INV005150,530734.88,2026-08-24,30
INV005151,378369.77,2026-07-18,0
INV005152,1228188.32,2026-07-20,0
INV005153,1509373.19,2026-07-27,0
INV005154,1768164.05,2026-07-25,0
INV005155,651095.11,2026-07-11,0
INV005156,1010885.61,2026-07-05,0
INV005157,1199663.2,2026-07-20,15
INV005158,835109.87,2026-07-02,0
INV005159,1374709.51,2026-08-08,15
INV005160,1200126.87,2026-07-10,0
INV005161,283860.54,2026-07-24,0
INV005162,994879.58,2026-08-05,15
INV005163,1402323.6,2026-07-14,0
INV005164,1213878.98,2026-08-15,30
INV005165,128127.75,2026-09-16,60
INV005166,149686.2,2026-07-23,15
INV005167,249700.27,2026-08-04,30
INV005168,318659.38,2026-07-12,0
INV005169,234553.68,2026-07-05,0
INV005170,102640.95,2026-08-11,15
INV005171,440289.7,2026-08-16,30
INV005172,312031.95,2026-07-09,0
INV005173,431709.44,2026-07-20,0
INV005174,581159.0,2026-07-15,0
INV005175,644207.16,2026-07-10,0
INV005176,1171202.48,2026-08-10,15
INV005177,372032.66,2026-07-14,0
INV005178,474104.55,2026-07-31,15
INV005179,790574.05,2026-07-26,0
INV005180,655209.37,2026-07-26,0
INV005181,547117.59,2026-09-09,60
INV005182,898285.66,2026-07-01,0
INV005183,690512.05,2026-07-26,0
INV005184,312990.34,2026-07-24,0
INV005185,720690.54,2026-07-06,0
INV005186,666652.39,2026-07-31,15
INV005187,511451.89,2026-08-10,30
INV005188,387780.38,2026-07-08,0
INV005189,708802.7,2026-07-25,0
INV005190,452744.79,2026-07-15,0
INV005191,251581.96,2026-08-04,30
INV005192,600929.65,2026-08-08,15
INV005193,550356.24,2026-08-21,30
INV005194,546636.64,2026-07-24,0
INV005195,400385.88,2026-09-15,60
INV005196,491718.28,2026-08-15,30
INV005197,770500.48,2026-07-27,0
INV005198,511990.68,2026-07-22,0
INV005199,327796.86,2026-07-21,15
INV005200,491470.65,2026-07-16,15
INV005201,279489.34,2026-09-20,60
INV005202,208421.47,2026-08-18,45
INV005203,487985.11,2026-07-06,0
INV005204,225233.07,2026-07-16,0
INV005205,476145.03,2026-07-14,0
INV005206,150643.99,2026-09-13,60
INV005207,268593.47,2026-07-24,0
INV005208,161693.28,2026-07-22,0
INV005209,1633616.64,2026-07-01,0
INV005210,1532538.3,2026-07-16,15
INV005211,546194.66,2026-08-04,30
INV005212,338970.81,2026-07-26,0
INV005213,889165.12,2026-07-15,0
INV005214,1527286.81,2026-07-18,15
INV005215,1158227.71,2026-08-05,15
INV005216,1606564.75,2026-07-18,0
INV005217,524291.75,2026-07-25,15
INV005218,1081776.3,2026-07-02,0
INV005219,276431.09,2026-07-08,0
INV005220,1243694.29,2026-07-25,0
INV005221,1265816.4,2026-07-01,0
INV005222,888281.11,2026-09-30,90
INV005223,972502.38,2026-08-29,45
INV005224,455302.78,2026-07-03,0
INV005225,216358.81,2026-08-26,45
INV005226,1239617.01,2026-07-08,0
INV005227,295125.95,2026-07-12,0
INV005228,266461.05,2026-08-23,45
INV005229,378447.71,2026-07-18,0
INV005230,406313.01,2026-08-05,15
INV005231,1231818.72,2026-07-05,0
INV005232,163894.56,2026-07-22,0
INV005233,130422.1,2026-10-14,90
INV005234,87237.85,2026-08-30,60
INV005235,234335.04,2026-07-07,0
INV005236,166496.63,2026-07-07,0
INV005237,162387.82,2026-07-02,0
INV005238,113636.6,2026-07-07,0
INV005239,264354.12,2026-07-06,0
INV005240,239629.8,2026-08-26,30
INV005241,140087.96,2026-07-08,0
INV005242,1192351.36,2026-08-19,30
INV005243,1022781.16,2026-07-02,0
INV005244,454104.75,2026-07-19,0
INV005245,1006044.74,2026-07-13,0
INV005246,609092.46,2026-08-08,15
INV005247,751384.08,2026-07-18,0
INV005248,501644.61,2026-08-18,45
INV005249,1355710.0,2026-07-02,0
INV005250,474220.13,2026-07-03,0
INV005251,538276.27,2026-08-17,30
INV005252,930713.05,2026-07-14,0
INV005253,1242199.42,2026-07-13,0
INV005254,346396.04,2026-07-14,0
INV005255,612415.72,2026-07-14,0
INV005256,1063921.06,2026-07-10,0
INV005257,695276.75,2026-08-04,15
INV005258,719628.16,2026-07-06,0
INV005259,539059.31,2026-08-29,45
INV005260,377345.76,2026-09-04,45
INV005261,842566.32,2026-07-20,15
INV005262,359596.48,2026-07-05,0
INV005263,214430.72,2026-07-08,0
INV005264,528500.72,2026-07-04,0
INV005265,173998.98,2026-07-15,0
INV005266,384409.69,2026-07-04,0
INV005267,349135.61,2026-07-27,0
INV005268,191511.57,2026-07-01,0
INV005269,441287.96,2026-08-30,45
INV005270,238470.64,2026-07-22,0
INV005271,398398.34,2026-07-13,0
INV005272,397086.64,2026-07-02,0
INV005273,369928.68,2026-09-09,45
INV005274,165903.06,2026-07-24,0
INV005275,471005.36,2026-07-16,0
INV005276,1163432.24,2026-07-24,0
INV005277,1859721.78,2026-08-11,30
INV005278,742769.38,2026-07-17,0
INV005279,1092427.57,2026-07-30,15
INV005280,1584487.31,2026-08-18,45
INV005281,816747.29,2026-07-03,0
INV005282,1344796.98,2026-07-04,0
INV005283,812623.27,2026-07-02,0
INV005284,926148.26,2026-07-03,0
INV005285,178291.54,2026-07-26,0
INV005286,225826.51,2026-07-10,0
INV005287,328750.9,2026-07-12,0
INV005288,389843.86,2026-08-20,45
INV005289,196285.63,2026-07-18,0
INV005290,248577.43,2026-08-20,30
INV005291,648189.7,2026-07-15,0
INV005292,412749.43,2026-10-01,90
INV005293,500515.69,2026-07-02,0
INV005294,348106.17,2026-08-21,45
INV005295,192516.06,2026-07-27,0
INV005296,377219.48,2026-08-10,15
INV005297,78692.02,2026-09-04,45
INV005298,353382.16,2026-07-01,0
INV005299,225816.48,2026-07-17,0
INV005300,238389.69,2026-07-01,0
INV005301,81773.82,2026-07-20,0
INV005302,371594.53,2026-07-18,0
INV005303,1351443.35,2026-07-01,0
INV005304,1759011.11,2026-07-01,0
INV005305,637788.03,2026-07-16,0
INV005306,1126417.39,2026-08-23,30
INV005307,955327.04,2026-07-12,0
INV005308,769095.26,2026-07-21,0
INV005309,1513673.39,2026-07-22,0
INV005310,1454839.38,2026-08-18,30
INV005311,1025107.07,2026-07-22,0
INV005312,2008994.61,2026-08-15,30
INV005313,199176.44,2026-07-09,0
INV005314,1142246.28,2026-07-06,0
INV005315,505621.11,2026-08-21,30
INV005316,584024.9,2026-07-10,0
INV005317,1080274.33,2026-07-27,0
INV005318,515411.97,2026-07-31,30
INV005319,1097369.02,2026-08-07,30
INV005320,675852.62,2026-08-17,30
INV005321,477967.6,2026-07-24,15
INV005322,574968.87,2026-07-22,0
INV005323,1249918.17,2026-07-23,15
INV005324,262067.42,2026-07-22,15
INV005325,154325.12,2026-07-19,0
INV005326,202809.84,2026-07-19,0
INV005327,488002.92,2026-07-20,0
INV005328,118257.04,2026-07-06,0
INV005329,445959.11,2026-09-09,45
INV005330,375968.03,2026-09-15,60
INV005331,586862.95,2026-07-05,0
INV005332,980221.99,2026-08-22,30
INV005333,922589.91,2026-07-21,0
INV005334,488813.31,2026-07-07,0
INV005335,473104.45,2026-07-05,0
INV005336,806082.01,2026-07-22,0
INV005337,128205.15,2026-09-09,60
INV005338,1005992.44,2026-07-01,0
INV005339,188949.08,2026-08-20,45
INV005340,955947.8,2026-07-06,0
INV005341,188963.26,2026-07-20,0
INV005342,617120.92,2026-07-19,0
INV005343,338357.81,2026-07-19,0
INV005344,925639.47,2026-07-02,0
INV005345,461630.51,2026-07-06,0
INV005346,438749.01,2026-07-19,0
INV005347,484899.32,2026-07-30,15
INV005348,610229.67,2026-07-11,0
INV005349,694191.17,2026-09-18,60
INV005350,392680.84,2026-07-27,0
INV005351,653866.97,2026-08-28,45
INV005352,968388.23,2026-07-18,15
INV005353,177705.6,2026-07-11,0
INV005354,425757.32,2026-07-05,0
INV005355,148726.1,2026-07-16,0
INV005356,260684.42,2026-07-25,0
INV005357,135104.26,2026-07-01,0
INV005358,552654.91,2026-07-04,0
INV005359,259575.98,2026-07-09,0
INV005360,502618.09,2026-07-28,15
INV005361,201460.58,2026-10-18,90
INV005362,1158747.54,2026-07-15,0
INV005363,854493.35,2026-08-08,15
INV005364,1317429.62,2026-07-16,0
INV005365,319588.64,2026-07-16,0
INV005366,957731.45,2026-08-11,30
INV005367,929665.28,2026-07-23,0
INV005368,341036.39,2026-08-05,15
INV005369,1116576.27,2026-08-17,45
INV005370,1168970.52,2026-07-24,0
INV005371,771367.93,2026-10-10,90
INV005372,457310.64,2026-08-19,30
INV005373,570953.67,2026-08-08,15
INV005374,469541.47,2026-07-01,0
INV005375,593836.76,2026-07-18,15
INV005376,851582.17,2026-07-13,0
INV005377,1091420.3,2026-07-18,0
INV005378,659089.3,2026-09-12,60
INV005379,1063285.16,2026-07-14,0
INV005380,301410.32,2026-08-14,30
INV005381,248124.82,2026-07-20,15
INV005382,131427.54,2026-07-16,0
INV005383,241110.45,2026-08-18,30
INV005384,228639.52,2026-07-11,0
INV005385,84341.79,2026-07-03,0
INV005386,214362.89,2026-07-26,0
INV005387,216257.63,2026-07-25,15
INV005388,538373.75,2026-07-06,0
INV005389,1241757.95,2026-08-26,45
INV005390,1058687.17,2026-07-26,0
INV005391,961351.38,2026-08-15,30
INV005392,986519.46,2026-07-22,0
INV005393,379549.65,2026-07-02,0
INV005394,875275.86,2026-08-26,30
INV005395,523726.33,2026-07-26,15
INV005396,1072195.44,2026-07-22,0
INV005397,317428.1,2026-07-09,0
INV005398,483556.35,2026-07-06,0
INV005399,1010002.09,2026-07-05,0
INV005400,1062529.06,2026-07-06,0
INV005401,910655.34,2026-07-09,0
INV005402,968009.48,2026-07-05,0
INV005403,151093.23,2026-07-13,0
INV005404,507561.58,2026-07-31,30
INV005405,367185.72,2026-08-18,45
INV005406,228287.14,2026-08-13,30
INV005407,161831.17,2026-07-21,0
INV005408,2131825.01,2026-08-15,30
INV005409,950405.48,2026-08-05,15
INV005410,463126.01,2026-10-01,90
INV005411,1177323.39,2026-08-05,15
INV005412,1727840.85,2026-07-27,0
INV005413,1261815.6,2026-07-11,0
INV005414,1947247.84,2026-07-31,15
INV005415,484292.52,2026-07-26,0
INV005416,921093.24,2026-07-05,0
INV005417,828126.86,2026-07-18,0
INV005418,971542.73,2026-07-10,0
INV005419,2155186.61,2026-08-11,15
INV005420,807412.05,2026-07-22,0
INV005421,1468016.63,2026-07-02,0
INV005422,275282.01,2026-07-10,0
INV005423,395892.14,2026-07-07,0
INV005424,333931.48,2026-08-05,30
INV005425,579883.95,2026-07-26,15
INV005426,344651.52,2026-07-09,0
INV005427,152747.34,2026-08-24,45
INV005428,674080.34,2026-07-05,0
INV005429,341389.68,2026-07-04,0
INV005430,325887.91,2026-08-20,45
INV005431,350236.31,2026-07-21,0
INV005432,121953.15,2026-07-17,15
INV005433,261980.51,2026-07-09,0
INV005434,376774.1,2026-07-01,0
INV005435,255911.98,2026-07-09,0
INV005436,148809.69,2026-07-12,0
INV005437,116430.13,2026-07-19,15
INV005438,160964.43,2026-07-27,0
INV005439,568039.51,2026-08-16,45
INV005440,842815.25,2026-07-24,0
INV005441,526689.2,2026-07-16,0
INV005442,954329.03,2026-09-10,45
INV005443,1668029.96,2026-07-02,0
INV005444,805552.48,2026-07-27,0
INV005445,507297.24,2026-07-21,0
INV005446,709571.0,2026-07-09,0
INV005447,868503.78,2026-07-08,0
INV005448,192993.0,2026-07-23,0
INV005449,529775.76,2026-09-14,60
INV005450,897118.19,2026-10-19,90
INV005451,555709.83,2026-07-14,0
INV005452,1248506.54,2026-07-13,0
INV005453,797728.31,2026-07-05,0
INV005454,1148869.77,2026-07-23,15
INV005455,257349.75,2026-08-30,60
INV005456,461074.25,2026-08-30,45
INV005457,666991.38,2026-07-03,0
INV005458,166691.29,2026-08-07,15
INV005459,104051.85,2026-09-02,45
INV005460,380817.81,2026-07-02,0
INV005461,592943.08,2026-07-16,0
INV005462,322818.8,2026-07-22,0
INV005463,224817.58,2026-07-27,0
INV005464,455805.32,2026-07-21,0
INV005465,446328.02,2026-07-07,0
INV005466,755564.61,2026-07-24,0
INV005467,702225.01,2026-08-22,45
INV005468,168758.73,2026-07-02,0
INV005469,346828.15,2026-07-01,0
INV005470,566904.6,2026-07-22,0
INV005471,280596.8,2026-08-02,30
INV005472,503006.42,2026-07-07,0
INV005473,748780.73,2026-07-19,0
INV005474,169395.01,2026-07-07,0
INV005475,555748.46,2026-09-04,60
INV005476,226565.69,2026-07-20,0
INV005477,539993.89,2026-07-01,0
INV005478,186843.95,2026-07-26,15
INV005479,434848.11,2026-08-14,30
INV005480,529637.31,2026-07-21,0
INV005481,391844.51,2026-07-19,0
INV005482,815502.56,2026-07-07,0
INV005483,252256.85,2026-07-01,0
INV005484,219883.67,2026-07-09,0
INV005485,427731.18,2026-07-30,15
INV005486,69679.73,2026-07-07,0
INV005487,337239.65,2026-08-10,15
INV005488,536710.0,2026-07-06,0
INV005489,521775.76,2026-07-15,0
INV005490,81724.1,2026-07-07,0
INV005491,211857.56,2026-09-08,45
INV005492,69189.22,2026-07-05,0
INV005493,329551.25,2026-07-12,0
INV005494,964294.59,2026-07-22,0
INV005495,908797.12,2026-07-24,15
INV005496,1678655.28,2026-07-20,0
