Invoice_No,Date,Employee_ID,Customer_ID,Product_ID,Revenue,Margin,Discount_Pct,Invoice_Value,Month,Year,Quarter,Region,Division,Employee_Name,Designation,Performance_Tier,Customer_Name,Segment,Industry,Customer_Tier,Product_Name,Product_Division,Base_Margin_Pct,Unit_Count,Unit_Label
INV004315,2026-05-19,EMP013,CUST0174,PRD004,473900.05,59510.34,4.14,453209.37,May,2026,Q2,East,Express,Rep 13,Sales Manager,Healthy,India B2B Account 174,Standard,Electronics,Healthy,COD Services,Express,13.8,1542,Parcels
INV004316,2026-05-19,EMP013,CUST0200,PRD002,527421.31,51383.19,8.19,517579.85,May,2026,Q2,East,Express,Rep 13,Sales Manager,Healthy,Apex Industrial Tools,Standard,Textile,Focus,International Express,Express,12.2,1363,Parcels
INV004317,2026-05-06,EMP013,CUST0092,PRD001,91394.44,9066.44,3.27,89900.83,May,2026,Q2,East,Express,Rep 13,Sales Manager,Healthy,India B2B Account 92,Standard,Textile,Healthy,Domestic Express,Express,10.9,237,Parcels
INV004318,2026-05-18,EMP013,CUST0010,PRD001,556982.3,57148.76,2.13,572447.33,May,2026,Q2,East,Express,Rep 13,Sales Manager,Healthy,Nykaa Fulfillment,Growth,Pharma,Healthy,Domestic Express,Express,10.9,2321,Parcels
INV004319,2026-05-19,EMP013,CUST0191,PRD003,444997.23,47953.57,9.08,466253.7,May,2026,Q2,East,Express,Rep 13,Sales Manager,Healthy,Heritage Foods DC,Risk,Auto,Focus,Same-Day,Express,13.5,1230,Parcels
INV004320,2026-05-12,EMP013,CUST0054,PRD002,150287.11,16776.17,3.46,155237.59,May,2026,Q2,East,Express,Rep 13,Sales Manager,Healthy,India B2B Account 54,Standard,Healthcare,Healthy,International Express,Express,12.2,383,Parcels
INV004321,2026-05-15,EMP014,CUST0156,PRD005,2160978.98,250641.61,1.34,2069636.51,May,2026,Q2,West,Freight Forward,Rep 14,Sales Executive,Healthy,India B2B Account 156,Standard,Manufacturing,Healthy,Air Freight,Freight Forward,12.0,1,Shipments
INV004322,2026-05-14,EMP014,CUST0114,PRD007,1652737.57,407755.04,3.76,1574522.86,May,2026,Q2,West,Freight Forward,Rep 14,Sales Executive,Healthy,India B2B Account 114,Growth,E-commerce,Healthy,Customs Clearance,Freight Forward,25.8,2,Shipments
INV004323,2026-05-26,EMP014,CUST0145,PRD005,1000325.7,111132.44,2.97,1026989.22,May,2026,Q2,West,Freight Forward,Rep 14,Sales Executive,Healthy,India B2B Account 145,Growth,Textile,Healthy,Air Freight,Freight Forward,12.0,1,Shipments
INV004324,2026-05-12,EMP014,CUST0148,PRD005,414697.42,48587.27,0.95,414486.12,May,2026,Q2,West,Freight Forward,Rep 14,Sales Executive,Healthy,India B2B Account 148,Standard,Auto,Healthy,Air Freight,Freight Forward,12.0,1,Shipments
INV004325,2026-05-20,EMP014,CUST0116,PRD005,393470.19,45982.46,1.05,403745.27,May,2026,Q2,West,Freight Forward,Rep 14,Sales Executive,Healthy,India B2B Account 116,Growth,Healthcare,Healthy,Air Freight,Freight Forward,12.0,1,Shipments
INV004326,2026-05-13,EMP014,CUST0104,PRD007,1781299.13,436309.13,4.35,1860427.76,May,2026,Q2,West,Freight Forward,Rep 14,Sales Executive,Healthy,India B2B Account 104,Standard,E-commerce,Healthy,Customs Clearance,Freight Forward,25.8,1,Shipments
INV004327,2026-05-01,EMP014,CUST0117,PRD008,1557690.06,176524.22,2.23,1502707.88,May,2026,Q2,West,Freight Forward,Rep 14,Sales Executive,Healthy,India B2B Account 117,Growth,Manufacturing,Healthy,Project Cargo,Freight Forward,12.0,2,Shipments
INV004328,2026-05-21,EMP014,CUST0105,PRD008,446960.8,48741.23,3.65,464930.83,May,2026,Q2,West,Freight Forward,Rep 14,Sales Executive,Healthy,India B2B Account 105,Growth,Electronics,Healthy,Project Cargo,Freight Forward,12.0,2,Shipments
INV004329,2026-05-23,EMP014,CUST0124,PRD007,1600283.16,405152.66,1.61,1621031.69,May,2026,Q2,West,Freight Forward,Rep 14,Sales Executive,Healthy,India B2B Account 124,Growth,Auto,Healthy,Customs Clearance,Freight Forward,25.8,1,Shipments
INV004330,2026-05-09,EMP014,CUST0013,PRD007,2090844.86,523212.65,2.59,2185373.2,May,2026,Q2,West,Freight Forward,Rep 14,Sales Executive,Healthy,Cipla Healthcare,Standard,Manufacturing,Healthy,Customs Clearance,Freight Forward,25.8,2,Shipments
INV004331,2026-05-21,EMP014,CUST0079,PRD008,490587.56,52761.79,4.15,510722.63,May,2026,Q2,West,Freight Forward,Rep 14,Sales Executive,Healthy,India B2B Account 79,Growth,Healthcare,Healthy,Project Cargo,Freight Forward,12.0,1,Shipments
INV004332,2026-05-22,EMP014,CUST0031,PRD008,758175.09,89567.23,0.62,736031.61,May,2026,Q2,West,Freight Forward,Rep 14,Sales Executive,Healthy,India B2B Account 31,Growth,FMCG,Healthy,Project Cargo,Freight Forward,12.0,2,Shipments
INV004333,2026-05-22,EMP015,CUST0081,PRD012,570107.77,101264.13,3.79,553382.11,May,2026,Q2,Central,Logistics,Rep 15,Sales Executive,Healthy,India B2B Account 81,Growth,E-commerce,Healthy,E-commerce Fulfillment,Logistics,18.9,15,Shipments
INV004334,2026-05-10,EMP015,CUST0016,PRD011,541159.35,86366.03,4.47,531230.73,May,2026,Q2,Central,Logistics,Rep 15,Sales Executive,Healthy,ITC Distribution,Growth,Pharma,Healthy,Cold Chain,Logistics,17.3,23,Shipments
INV004335,2026-05-10,EMP015,CUST0155,PRD011,225844.34,36790.68,3.37,224754.21,May,2026,Q2,Central,Logistics,Rep 15,Sales Executive,Healthy,India B2B Account 155,Growth,Textile,Healthy,Cold Chain,Logistics,17.3,5,Shipments
INV004336,2026-05-13,EMP015,CUST0032,PRD012,695044.59,122504.66,4.25,713467.83,May,2026,Q2,Central,Logistics,Rep 15,Sales Executive,Healthy,India B2B Account 32,VIP,Healthcare,Healthy,E-commerce Fulfillment,Logistics,18.9,15,Shipments
INV004337,2026-05-04,EMP015,CUST0043,PRD012,822701.47,153980.57,0.61,791157.98,May,2026,Q2,Central,Logistics,Rep 15,Sales Executive,Healthy,India B2B Account 43,VIP,Auto,Healthy,E-commerce Fulfillment,Logistics,18.9,24,Shipments
INV004338,2026-05-14,EMP015,CUST0040,PRD009,439874.98,82619.47,4.39,438675.71,May,2026,Q2,Central,Logistics,Rep 15,Sales Executive,Healthy,India B2B Account 40,Growth,Electronics,Healthy,Warehousing,Logistics,20.1,16,Shipments
INV004339,2026-05-05,EMP015,CUST0043,PRD012,587152.78,109576.38,0.79,562543.72,May,2026,Q2,Central,Logistics,Rep 15,Sales Executive,Healthy,India B2B Account 43,VIP,Auto,Healthy,E-commerce Fulfillment,Logistics,18.9,15,Shipments
INV004340,2026-05-17,EMP015,CUST0122,PRD009,872736.08,166974.83,3.23,904310.78,May,2026,Q2,Central,Logistics,Rep 15,Sales Executive,Healthy,India B2B Account 122,Standard,Manufacturing,Healthy,Warehousing,Logistics,20.1,53,Shipments
INV004341,2026-05-14,EMP016,CUST0134,PRD004,287854.31,37424.42,2.66,284720.81,May,2026,Q2,North,Express,Rep 16,Sales Executive,Healthy,India B2B Account 134,Growth,Textile,Healthy,COD Services,Express,13.8,1242,Parcels
INV004342,2026-05-12,EMP016,CUST0149,PRD002,351060.58,40639.3,2.08,365165.04,May,2026,Q2,North,Express,Rep 16,Sales Executive,Healthy,India B2B Account 149,Growth,Electronics,Healthy,International Express,Express,12.2,937,Parcels
INV004343,2026-05-17,EMP016,CUST0068,PRD001,263709.25,25792.98,3.73,274984.58,May,2026,Q2,North,Express,Rep 16,Sales Executive,Healthy,India B2B Account 68,VIP,Electronics,Healthy,Domestic Express,Express,10.9,915,Parcels
INV004344,2026-05-07,EMP016,CUST0082,PRD004,289485.66,36340.62,4.15,300376.78,May,2026,Q2,North,Express,Rep 16,Sales Executive,Healthy,India B2B Account 82,Growth,Pharma,Healthy,COD Services,Express,13.8,1411,Parcels
INV004345,2026-05-20,EMP016,CUST0138,PRD004,328062.5,42605.8,2.71,325362.11,May,2026,Q2,North,Express,Rep 16,Sales Executive,Healthy,India B2B Account 138,Standard,Auto,Healthy,COD Services,Express,13.8,845,Parcels
INV004346,2026-05-21,EMP016,CUST0028,PRD002,443460.9,50749.05,2.52,436950.36,May,2026,Q2,North,Express,Rep 16,Sales Executive,Healthy,BigBasket Fulfillment,Standard,FMCG,Healthy,International Express,Express,12.2,2629,Parcels
INV004347,2026-05-18,EMP016,CUST0027,PRD003,255753.35,34041.27,0.63,251398.84,May,2026,Q2,North,Express,Rep 16,Sales Executive,Healthy,Zepto Dark Store,Standard,E-commerce,Healthy,Same-Day,Express,13.5,1127,Parcels
INV004348,2026-05-03,EMP016,CUST0060,PRD001,213353.18,21130.69,3.32,218607.35,May,2026,Q2,North,Express,Rep 16,Sales Executive,Healthy,India B2B Account 60,Growth,Auto,Healthy,Domestic Express,Express,10.9,651,Parcels
INV004349,2026-05-12,EMP017,CUST0077,PRD005,1245091.75,147298.51,0.57,1208405.92,May,2026,Q2,South,Freight Forward,Rep 17,Sales Executive,Healthy,India B2B Account 77,Growth,FMCG,Healthy,Air Freight,Freight Forward,12.0,2,Shipments
INV004350,2026-05-15,EMP017,CUST0106,PRD007,1288385.43,317500.33,3.86,1274583.63,May,2026,Q2,South,Freight Forward,Rep 17,Sales Executive,Healthy,India B2B Account 106,Standard,Pharma,Healthy,Customs Clearance,Freight Forward,25.8,1,Shipments
INV004351,2026-05-10,EMP017,CUST0064,PRD007,371266.56,95043.14,0.67,369493.29,May,2026,Q2,South,Freight Forward,Rep 17,Sales Executive,Healthy,India B2B Account 64,Standard,FMCG,Healthy,Customs Clearance,Freight Forward,25.8,1,Shipments
INV004352,2026-05-19,EMP017,CUST0040,PRD007,1571158.18,400213.99,1.09,1581198.23,May,2026,Q2,South,Freight Forward,Rep 17,Sales Executive,Healthy,India B2B Account 40,Growth,Electronics,Healthy,Customs Clearance,Freight Forward,25.8,1,Shipments
INV004353,2026-05-06,EMP017,CUST0197,PRD006,1433980.34,168590.86,6.81,1495941.62,May,2026,Q2,South,Freight Forward,Rep 17,Sales Executive,Healthy,Zenith Export House,Standard,Textile,Focus,Sea Freight,Freight Forward,13.8,2,Shipments
INV004354,2026-05-27,EMP017,CUST0001,PRD006,1337335.51,179146.6,1.35,1376300.86,May,2026,Q2,South,Freight Forward,Rep 17,Sales Executive,Healthy,Flipkart Marketplace,Growth,Pharma,Healthy,Sea Freight,Freight Forward,13.8,1,Shipments
INV004355,2026-05-17,EMP017,CUST0193,PRD006,510054.28,59228.07,7.29,532655.51,May,2026,Q2,South,Freight Forward,Rep 17,Sales Executive,Healthy,OmniTech Distribution,Risk,Auto,Focus,Sea Freight,Freight Forward,13.8,1,Shipments
INV004356,2026-05-04,EMP017,CUST0029,PRD008,429012.2,48150.48,2.59,424580.91,May,2026,Q2,South,Freight Forward,Rep 17,Sales Executive,Healthy,Urban Company,Growth,Manufacturing,Healthy,Project Cargo,Freight Forward,12.0,1,Shipments
INV004357,2026-05-10,EMP017,CUST0001,PRD005,319792.52,37801.05,0.6,309510.24,May,2026,Q2,South,Freight Forward,Rep 17,Sales Executive,Healthy,Flipkart Marketplace,Growth,Pharma,Healthy,Air Freight,Freight Forward,12.0,2,Shipments
INV004358,2026-05-09,EMP017,CUST0134,PRD005,1167107.1,127886.41,3.47,1187868.99,May,2026,Q2,South,Freight Forward,Rep 17,Sales Executive,Healthy,India B2B Account 134,Growth,Textile,Healthy,Air Freight,Freight Forward,12.0,1,Shipments
INV004359,2026-05-08,EMP017,CUST0200,PRD006,259482.98,30989.2,6.19,249039.29,May,2026,Q2,South,Freight Forward,Rep 17,Sales Executive,Healthy,Apex Industrial Tools,Standard,Textile,Focus,Sea Freight,Freight Forward,13.8,2,Shipments
INV004360,2026-05-22,EMP017,CUST0176,PRD007,1842687.8,453980.76,3.88,1825664.29,May,2026,Q2,South,Freight Forward,Rep 17,Sales Executive,Healthy,India B2B Account 176,VIP,Electronics,Healthy,Customs Clearance,Freight Forward,25.8,1,Shipments
INV004361,2026-05-10,EMP017,CUST0001,PRD006,442453.6,57484.64,2.69,460848.48,May,2026,Q2,South,Freight Forward,Rep 17,Sales Executive,Healthy,Flipkart Marketplace,Growth,Pharma,Healthy,Sea Freight,Freight Forward,13.8,2,Shipments
INV004362,2026-05-15,EMP018,CUST0093,PRD010,933418.08,179685.2,1.83,904922.14,May,2026,Q2,East,Logistics,Rep 18,Sales Manager,Healthy,India B2B Account 93,Standard,Electronics,Healthy,Last-Mile,Logistics,19.8,26,Shipments
INV004363,2026-05-27,EMP018,CUST0057,PRD009,477402.96,94294.55,1.16,456926.32,May,2026,Q2,East,Logistics,Rep 18,Sales Manager,Healthy,India B2B Account 57,Growth,Manufacturing,Healthy,Warehousing,Logistics,20.1,12,Shipments
INV004364,2026-05-19,EMP018,CUST0088,PRD011,794144.99,135765.06,0.68,760874.84,May,2026,Q2,East,Logistics,Rep 18,Sales Manager,Healthy,India B2B Account 88,Growth,FMCG,Healthy,Cold Chain,Logistics,17.3,24,Shipments
INV004365,2026-05-06,EMP018,CUST0165,PRD012,416202.22,76834.75,1.46,398045.72,May,2026,Q2,East,Logistics,Rep 18,Sales Manager,Healthy,India B2B Account 165,Standard,Pharma,Healthy,E-commerce Fulfillment,Logistics,18.9,19,Shipments
INV004366,2026-05-06,EMP018,CUST0044,PRD011,477229.5,79643.12,2.04,479012.56,May,2026,Q2,East,Logistics,Rep 18,Sales Manager,Healthy,India B2B Account 44,Growth,Electronics,Healthy,Cold Chain,Logistics,17.3,20,Shipments
INV004367,2026-05-24,EMP018,CUST0058,PRD010,455919.92,85259.25,3.67,445157.87,May,2026,Q2,East,Logistics,Rep 18,Sales Manager,Healthy,India B2B Account 58,Growth,Textile,Healthy,Last-Mile,Logistics,19.8,18,Shipments
INV004368,2026-05-25,EMP018,CUST0081,PRD009,933013.51,181527.47,2.15,958244.71,May,2026,Q2,East,Logistics,Rep 18,Sales Manager,Healthy,India B2B Account 81,Growth,E-commerce,Healthy,Warehousing,Logistics,20.1,22,Shipments
INV004369,2026-05-01,EMP018,CUST0024,PRD010,444787.25,84146.74,2.94,425040.41,May,2026,Q2,East,Logistics,Rep 18,Sales Manager,Healthy,Aditya Birla Fashion,VIP,Pharma,Healthy,Last-Mile,Logistics,19.8,10,Shipments
INV004370,2026-05-17,EMP018,CUST0071,PRD011,980045.16,159778.85,3.32,945565.27,May,2026,Q2,East,Logistics,Rep 18,Sales Manager,Healthy,India B2B Account 71,Growth,Manufacturing,Healthy,Cold Chain,Logistics,17.3,39,Shipments
INV004371,2026-05-07,EMP018,CUST0014,PRD011,522688.77,87492.97,1.87,517314.37,May,2026,Q2,East,Logistics,Rep 18,Sales Manager,Healthy,Lupin Labs,Growth,Electronics,Healthy,Cold Chain,Logistics,17.3,15,Shipments
INV004372,2026-05-25,EMP018,CUST0017,PRD009,514353.46,100981.78,1.56,500786.0,May,2026,Q2,East,Logistics,Rep 18,Sales Manager,Healthy,Nestle India,Standard,E-commerce,Healthy,Warehousing,Logistics,20.1,29,Shipments
INV004373,2026-05-05,EMP018,CUST0142,PRD009,1114727.2,217265.57,2.03,1079505.62,May,2026,Q2,East,Logistics,Rep 18,Sales Manager,Healthy,India B2B Account 142,VIP,Textile,Healthy,Warehousing,Logistics,20.1,34,Shipments
INV004374,2026-05-24,EMP019,CUST0196,PRD004,482702.34,56758.62,6.8,481890.49,May,2026,Q2,West,Express,Rep 19,Sales Executive,Healthy,Nova FMCG Depot,Standard,Manufacturing,Focus,COD Services,Express,13.8,1968,Parcels
INV004375,2026-05-03,EMP019,CUST0136,PRD003,612342.87,81719.68,0.52,635367.87,May,2026,Q2,West,Express,Rep 19,Sales Executive,Healthy,India B2B Account 136,Standard,Manufacturing,Healthy,Same-Day,Express,13.5,3371,Parcels
INV004376,2026-05-24,EMP019,CUST0098,PRD002,390968.4,45009.07,2.29,390957.37,May,2026,Q2,West,Express,Rep 19,Sales Executive,Healthy,India B2B Account 98,VIP,Auto,Healthy,International Express,Express,12.2,1085,Parcels
INV004377,2026-05-21,EMP019,CUST0160,PRD001,463612.5,44940.3,4.02,472627.85,May,2026,Q2,West,Express,Rep 19,Sales Executive,Healthy,India B2B Account 160,Growth,E-commerce,Healthy,Domestic Express,Express,10.9,2333,Parcels
INV004378,2026-05-01,EMP019,CUST0152,PRD003,527363.06,65516.89,3.59,519451.4,May,2026,Q2,West,Express,Rep 19,Sales Executive,Healthy,India B2B Account 152,Standard,Auto,Healthy,Same-Day,Express,13.5,2700,Parcels
INV004379,2026-05-22,EMP019,CUST0007,PRD003,653001.15,79435.04,4.45,651293.08,May,2026,Q2,West,Express,Rep 19,Sales Executive,Healthy,Maruti Vendor Hub,Standard,Auto,Healthy,Same-Day,Express,13.5,2647,Parcels
INV004380,2026-05-24,EMP019,CUST0143,PRD001,456719.42,43963.95,4.25,479429.34,May,2026,Q2,West,Express,Rep 19,Sales Executive,Healthy,India B2B Account 143,Growth,Healthcare,Healthy,Domestic Express,Express,10.9,1220,Parcels
INV004381,2026-05-11,EMP019,CUST0067,PRD004,481652.01,64369.4,1.45,457719.3,May,2026,Q2,West,Express,Rep 19,Sales Executive,Healthy,India B2B Account 67,Growth,Manufacturing,Healthy,COD Services,Express,13.8,1364,Parcels
INV004382,2026-05-07,EMP019,CUST0124,PRD002,399867.79,48035.68,0.62,396523.67,May,2026,Q2,West,Express,Rep 19,Sales Executive,Healthy,India B2B Account 124,Growth,Auto,Healthy,International Express,Express,12.2,1514,Parcels
INV004383,2026-05-17,EMP019,CUST0030,PRD001,441692.91,46642.53,1.13,457719.26,May,2026,Q2,West,Express,Rep 19,Sales Executive,Healthy,Boat Lifestyle,Growth,Auto,Healthy,Domestic Express,Express,10.9,1657,Parcels
INV004384,2026-05-24,EMP020,CUST0049,PRD008,1032982.34,116382.65,2.44,985199.73,May,2026,Q2,Central,Freight Forward,Rep 20,Sales Executive,Healthy,India B2B Account 49,VIP,Electronics,Healthy,Project Cargo,Freight Forward,12.0,1,Shipments
INV004385,2026-05-17,EMP020,CUST0097,PRD007,445259.89,111324.05,2.66,443213.14,May,2026,Q2,Central,Freight Forward,Rep 20,Sales Executive,Healthy,India B2B Account 97,Standard,Healthcare,Healthy,Customs Clearance,Freight Forward,25.8,1,Shipments
INV004386,2026-05-17,EMP020,CUST0031,PRD007,796216.01,199413.38,2.52,787863.52,May,2026,Q2,Central,Freight Forward,Rep 20,Sales Executive,Healthy,India B2B Account 31,Growth,FMCG,Healthy,Customs Clearance,Freight Forward,25.8,1,Shipments
INV004387,2026-05-08,EMP020,CUST0138,PRD005,641032.65,70744.44,3.21,658597.97,May,2026,Q2,Central,Freight Forward,Rep 20,Sales Executive,Healthy,India B2B Account 138,Standard,Auto,Healthy,Air Freight,Freight Forward,12.0,2,Shipments
INV004388,2026-05-17,EMP020,CUST0101,PRD006,714429.64,90948.15,3.57,688963.13,May,2026,Q2,Central,Freight Forward,Rep 20,Sales Executive,Healthy,India B2B Account 101,Growth,E-commerce,Healthy,Sea Freight,Freight Forward,13.8,2,Shipments
INV004389,2026-05-23,EMP020,CUST0141,PRD008,1754056.72,197824.87,2.41,1789034.63,May,2026,Q2,Central,Freight Forward,Rep 20,Sales Executive,Healthy,India B2B Account 141,Growth,Pharma,Healthy,Project Cargo,Freight Forward,12.0,2,Shipments
INV004390,2026-05-04,EMP020,CUST0010,PRD008,1034909.67,121299.93,0.93,1084519.41,May,2026,Q2,Central,Freight Forward,Rep 20,Sales Executive,Healthy,Nykaa Fulfillment,Growth,Pharma,Healthy,Project Cargo,Freight Forward,12.0,2,Shipments
INV004391,2026-05-07,EMP020,CUST0182,PRD005,995852.0,87376.13,10.75,1013444.77,May,2026,Q2,Central,Freight Forward,Rep 20,Sales Executive,Healthy,Medicover Pvt. Ltd.,Standard,E-commerce,Focus,Air Freight,Freight Forward,12.0,2,Shipments
INV004392,2026-05-01,EMP021,CUST0106,PRD010,755659.96,144587.06,2.22,734826.51,May,2026,Q2,North,Logistics,Rep 21,Sales Executive,Healthy,India B2B Account 106,Standard,Pharma,Healthy,Last-Mile,Logistics,19.8,36,Shipments
INV004393,2026-05-22,EMP021,CUST0056,PRD012,1015273.86,185120.07,2.22,1064002.24,May,2026,Q2,North,Logistics,Rep 21,Sales Executive,Healthy,India B2B Account 56,Growth,Textile,Healthy,E-commerce Fulfillment,Logistics,18.9,26,Shipments
INV004394,2026-05-11,EMP021,CUST0084,PRD010,1041244.95,201259.05,1.57,1012309.03,May,2026,Q2,North,Logistics,Rep 21,Sales Executive,Healthy,India B2B Account 84,Standard,Textile,Healthy,Last-Mile,Logistics,19.8,42,Shipments
INV004395,2026-05-16,EMP021,CUST0187,PRD011,931446.93,134031.16,9.7,948483.79,May,2026,Q2,North,Logistics,Rep 21,Sales Executive,Healthy,Metro Auto Parts,Risk,Manufacturing,Focus,Cold Chain,Logistics,17.3,23,Shipments
INV004396,2026-05-07,EMP021,CUST0017,PRD010,305983.55,56516.38,4.43,291536.96,May,2026,Q2,North,Logistics,Rep 21,Sales Executive,Healthy,Nestle India,Standard,E-commerce,Healthy,Last-Mile,Logistics,19.8,6,Shipments
INV004397,2026-05-25,EMP021,CUST0083,PRD010,1011115.12,186818.35,4.41,972543.88,May,2026,Q2,North,Logistics,Rep 21,Sales Executive,Healthy,India B2B Account 83,Growth,Auto,Healthy,Last-Mile,Logistics,19.8,28,Shipments
INV004398,2026-05-18,EMP021,CUST0072,PRD012,406009.48,74522.85,1.82,409841.18,May,2026,Q2,North,Logistics,Rep 21,Sales Executive,Healthy,India B2B Account 72,Growth,E-commerce,Healthy,E-commerce Fulfillment,Logistics,18.9,14,Shipments
INV004399,2026-05-14,EMP021,CUST0112,PRD012,447644.17,79483.63,3.81,455866.0,May,2026,Q2,North,Logistics,Rep 21,Sales Executive,Healthy,India B2B Account 112,Growth,FMCG,Healthy,E-commerce Fulfillment,Logistics,18.9,11,Shipments
INV004400,2026-05-21,EMP022,CUST0063,PRD002,379801.35,42224.08,3.61,393058.53,May,2026,Q2,South,Express,Rep 22,Sales Executive,Healthy,India B2B Account 63,Growth,Healthcare,Healthy,International Express,Express,12.2,964,Parcels
INV004401,2026-05-06,EMP022,CUST0069,PRD001,125366.7,13105.96,1.49,130420.84,May,2026,Q2,South,Express,Rep 22,Sales Executive,Healthy,India B2B Account 69,Standard,Textile,Healthy,Domestic Express,Express,10.9,393,Parcels
INV004402,2026-05-20,EMP022,CUST0148,PRD002,508145.81,61170.03,0.54,488750.04,May,2026,Q2,South,Express,Rep 22,Sales Executive,Healthy,India B2B Account 148,Standard,Auto,Healthy,International Express,Express,12.2,3025,Parcels
INV004403,2026-05-13,EMP022,CUST0018,PRD003,240187.59,29800.38,3.64,248330.89,May,2026,Q2,South,Express,Rep 22,Sales Executive,Healthy,Asian Paints,Standard,Manufacturing,Healthy,Same-Day,Express,13.5,1385,Parcels
INV004404,2026-05-25,EMP022,CUST0191,PRD001,368863.1,33297.1,6.24,359269.26,May,2026,Q2,South,Express,Rep 22,Sales Executive,Healthy,Heritage Foods DC,Risk,Auto,Focus,Domestic Express,Express,10.9,1961,Parcels
